"name","url","park","park_url","opened","type","height","length","inversions","speed","duration","longitude","latitude","country"
"JetStar","http://www.rcdb.com/./1517.htm","Parque de la Ciudad","http://www.rcdb.com/./5074.htm","1984","Sit Down","44","1765","0","31.1","0","-34.671392","-58.451133","Argentina"
"JetStar","http://www.rcdb.com/./1543.htm","Parken Zoo","http://www.rcdb.com/./5096.htm","2001","Sit Down","44","1919","0","0","0","59.371980","16.483740","Sweden"
"Jet Star 2","http://www.rcdb.com/./198.htm","Lagoon","http://www.rcdb.com/./4570.htm","1976","Sit Down","44","1919","0","0","0","40.985200","-111.896340","USA"
"Jet Star 2","http://www.rcdb.com/./2857.htm","Vaikų Pasaulis","http://www.rcdb.com/./5645.htm","2004 or earlier","Sit Down","44","1919","0","0","0","54.782710","24.674580","Lithuania"
"Jet Star 2","http://www.rcdb.com/./3099.htm","Riverfront Park","http://www.rcdb.com/./4696.htm","1974","Sit Down","44","1919","0","0","0","47.662136","-117.419000",""
"Jet Star 2","http://www.rcdb.com/./9296.htm","Gorky Park","http://www.rcdb.com/./5374.htm","-","Sit Down","44","1919","0","0","0","55.729442","37.599289","Russia"
"Jet Star II","http://www.rcdb.com/./1837.htm","Gröna Lund","http://www.rcdb.com/./4910.htm","1982","Sit Down","44","1919","0","0","0","59.323042","18.096178","Sweden"
"Jet-Star II","http://www.rcdb.com/./1771.htm","Wiener Prater","http://www.rcdb.com/./4926.htm","-","Sit Down","44","1919","0","0","0","48.215960","16.399927","Austria"
"Jumbo Jet","http://www.rcdb.com/./306.htm","Coney Island - Kaufman - East","http://www.rcdb.com/./5439.htm","1980 - 1986","Sit Down","0","0","0","0","0","40.574418","-73.980319","USA"
"Jumbo Jet","http://www.rcdb.com/./355.htm","Cedar Point","http://www.rcdb.com/./4529.htm","1972","Sit Down","0","0","0","0","0","41.481972","-82.684565","USA"
"Jumbo Jet","http://www.rcdb.com/./929.htm","Walibi Belgium","http://www.rcdb.com/./4847.htm","1975","Sit Down","0","0","0","0","0","50.699692","4.591384","Belgium"
"Jumbo Jet","http://www.rcdb.com/./1065.htm","Ölands Djur & Nöjespark","http://www.rcdb.com/./4913.htm","1981","Sit Down","44","1509","0","0","0","56.670448","16.489878","Sweden"
"Jumbo Jet","http://www.rcdb.com/./1834.htm","Six Flags Great Adventure","http://www.rcdb.com/./4534.htm","1975","Sit Down","0","0","0","0","0","40.137005","-74.440956","USA"
"Jumbo Jet","http://www.rcdb.com/./1916.htm","Morey's Piers","http://www.rcdb.com/./4560.htm","1976","Sit Down","0","0","0","0","0","38.989470","-74.802754","USA"
"Jumbo Jet","http://www.rcdb.com/./2189.htm","Great Adventure Amusement Park","http://www.rcdb.com/./5367.htm","1973","Sit Down","0","0","0","0","0","40.770914","-73.837963",""
"Jumbo Jet","http://www.rcdb.com/./2275.htm","Malmö Folkets Park","http://www.rcdb.com/./5406.htm","1985","Sit Down","0","0","0","0","0","55.594100","13.014800","Sweden"
"Jumbo Jet","http://www.rcdb.com/./2518.htm","Drayton Manor","http://www.rcdb.com/./4803.htm","1981","Sit Down","0","0","0","0","0","52.612092","-1.714996","UK"
"Jumbo Jet","http://www.rcdb.com/./3051.htm","Steeplechase Park","http://www.rcdb.com/./5352.htm","1972","Sit Down","0","0","0","0","0","40.573931","-73.983882","USA"
"Jumbo Jet","http://www.rcdb.com/./3500.htm","Xinghai Square","http://www.rcdb.com/./5943.htm","2003","Sit Down","0","0","0","0","0","38.874655","121.583955","China"
"Jumbo Jet","http://www.rcdb.com/./3716.htm","Palace Playland","http://www.rcdb.com/./4655.htm","-","Sit Down","0","0","0","0","0","43.514710","-70.374673","USA"
"Jumbo Jet","http://www.rcdb.com/./6438.htm","Dreamland","http://www.rcdb.com/./6510.htm","2010","Sit Down","0","0","0","0","0","53.931180","27.517625","Belarus"
"Katapul","http://www.rcdb.com/./1152.htm","Hopi Hari","http://www.rcdb.com/./4947.htm","1999","Sit Down","137","722","1","53","0","-23.096942","-47.010972","Brazil"
"Katapult","http://www.rcdb.com/./1941.htm","Morey's Piers","http://www.rcdb.com/./4560.htm","1980s","Sit Down","0","0","1","0","0","38.989470","-74.802754","USA"
"Katapult","http://www.rcdb.com/./1942.htm","Splash Zone Water Park","http://www.rcdb.com/./4674.htm","1985","Sit Down","0","0","1","0","0","38.987116","-74.811428","USA"
"Katapult","http://www.rcdb.com/./2233.htm","Linnanmäki","http://www.rcdb.com/./4917.htm","1992","Sit Down","0","0","1","0","0","60.188177","24.940724","Finland"
"Katapult","http://www.rcdb.com/./2321.htm","Parque de Atracciones de Madrid","http://www.rcdb.com/./4928.htm","1990","Sit Down","64","344","1","0","60","40.411062","-3.751702","Spain"
"Katapult","http://www.rcdb.com/./3429.htm","Mirabilandia","http://www.rcdb.com/./4793.htm","2006","Sit Down","0","0","1","0","0","44.337532","12.263328","Italy"
"Katapulta","http://www.rcdb.com/./230.htm","Selva Mágica","http://www.rcdb.com/./4778.htm","-","Sit Down","0","0","1","0","0","0","0",""
"King Kobra","http://www.rcdb.com/./637.htm","Kings Dominion","http://www.rcdb.com/./4544.htm","1977","Sit Down","137","722","1","53","0","37.838440","-77.443310","USA"
"King Kobra","http://www.rcdb.com/./638.htm","Jolly Roger Amusement Park","http://www.rcdb.com/./4749.htm","1987","Sit Down","137","722","1","53","0","38.359343","-75.076663","USA"
"Knightmare","http://www.rcdb.com/./3670.htm","Camelot Theme Park","http://www.rcdb.com/./4805.htm","2007","Sit Down","86","2601","0","43.5","116","53.635614","-2.699744","UK"
"Laser","http://www.rcdb.com/./240.htm","Dorney Park & Wildwater Kingdom","http://www.rcdb.com/./4588.htm","1986","Sit Down","93","2200","2","52","120","40.579151","-75.531328","USA"
"Laser Loop","http://www.rcdb.com/./352.htm","Kennywood","http://www.rcdb.com/./4553.htm","1980","Sit Down","0","0","1","0","0","40.387470","-79.864265","USA"
"Lasso Loop","http://www.rcdb.com/./949.htm","OK Corral","http://www.rcdb.com/./4861.htm","1993","Sit Down","64","344","1","0","0","43.267652","5.730153","France"
"Lisebergbanan","http://www.rcdb.com/./1061.htm","Liseberg","http://www.rcdb.com/./4909.htm","1987","Sit Down","147","5078","0","49.7","0","57.695009","11.993015","Sweden"
"Lisebergs Loopen","http://www.rcdb.com/./1098.htm","Liseberg","http://www.rcdb.com/./4909.htm","1980","Sit Down","80","1942","1","47.8","0","57.695009","11.993015","Sweden"
"Looping Star","http://www.rcdb.com/./916.htm","Bobbejaanland","http://www.rcdb.com/./4846.htm","1979","Sit Down","80","1942","1","47.8","0","51.200565","4.907928","Belgium"
"Looping Star","http://www.rcdb.com/./1087.htm","Vidámpark","http://www.rcdb.com/./4924.htm","2001","Sit Down","80","1942","1","47.8","120","0","0","Hungary"
"Looping Star","http://www.rcdb.com/./1115.htm","Parque de Atracciones de Madrid","http://www.rcdb.com/./4928.htm","1992","Sit Down","80","1942","1","47.8","90","40.411062","-3.751702","Spain"
"Looping Star","http://www.rcdb.com/./1148.htm","Playcenter São Paulo","http://www.rcdb.com/./4946.htm","-","Sit Down","80","1942","1","47.8","0","-23.517881","-46.663958","Brazil"
"Looping Star","http://www.rcdb.com/./1178.htm","Nagashima Spa Land","http://www.rcdb.com/./4958.htm","1982","Sit Down","80","1942","1","47.8","78","35.029030","136.731656","Japan"
"Looping Star","http://www.rcdb.com/./1319.htm","Plutón Park","http://www.rcdb.com/./5009.htm","2000","Sit Down","80","1942","1","47.8","90","0","0",""
"Looping Star","http://www.rcdb.com/./1326.htm","Dreamland","http://www.rcdb.com/./4826.htm","1981","Sit Down","80","1942","1","47.8","120","51.385023","1.378188","UK"
"Looping Star","http://www.rcdb.com/./1331.htm","Dreamland","http://www.rcdb.com/./4826.htm","2001","Sit Down","60","1817","1","41","108","51.385023","1.378188","UK"
"Looping Star","http://www.rcdb.com/./1846.htm","Luneur","http://www.rcdb.com/./5005.htm","2002","Sit Down","80","1942","1","47.8","90","41.836328","12.475908","Italy"
"Looping Star","http://www.rcdb.com/./1961.htm","Freizeitpark Kirchhorst","http://www.rcdb.com/./5272.htm","1979","Sit Down","80","1942","1","47.8","90","52.450125","9.925010","Germany"
"Looping Star","http://www.rcdb.com/./1962.htm","New Pleasureland Southport","http://www.rcdb.com/./4799.htm","1985","Sit Down","80","1942","1","47.8","90","53.648642","-3.018289","UK"
"Looping Star","http://www.rcdb.com/./2820.htm","Ocean Beach Amusement Park","http://www.rcdb.com/./4843.htm","1986 or earlier","Sit Down","60","1817","1","41","108","53.314685","-3.504832","UK"
"Looping Star","http://www.rcdb.com/./3114.htm","OK Corral","http://www.rcdb.com/./4861.htm","1980s","Sit Down","80","1942","1","47.8","90","43.267652","5.730153","France"
"Looping Star","http://www.rcdb.com/./3910.htm","Jolly Roger Amusement Park","http://www.rcdb.com/./4749.htm","1984","Sit Down","80","1942","1","47.8","0","38.359343","-75.076663","USA"
"Looping Star","http://www.rcdb.com/./9665.htm","State Fair of Texas","http://www.rcdb.com/./5055.htm","1980","Sit Down","80","1942","1","47.8","0","32.777084","-96.758455","USA"
"Magnum Force","http://www.rcdb.com/./825.htm","Flamingo Land Theme Park & Zoo","http://www.rcdb.com/./4804.htm","2000","Sit Down","111","3444","3","53","0","54.210500","-0.808800","UK"
"Mind Bender","http://www.rcdb.com/./37.htm","Six Flags Over Georgia","http://www.rcdb.com/./4535.htm","1978","Sit Down","80","3253","2","50","153","33.768915","-84.549977","USA"
"Mindbender","http://www.rcdb.com/./193.htm","Galaxyland Amusement Park","http://www.rcdb.com/./4568.htm","1985","Sit Down","145","4198","3","60","73","53.523364","-113.621217",""
"Montagnes Russes","http://www.rcdb.com/./334.htm","Old Indiana Fun-n-Water Park","http://www.rcdb.com/./4617.htm","1985","Sit Down","0","0","0","0","100","40.144489","-86.538917","USA"
"Montagnes Russes","http://www.rcdb.com/./1678.htm","La Ronde","http://www.rcdb.com/./4567.htm","1967 - 1971","Sit Down","0","0","0","0","100","45.523932","-73.535067","Canada"
"Montaña Infinitum","http://www.rcdb.com/./3605.htm","La Feria Chapultepec Magico","http://www.rcdb.com/./4628.htm","2007","Sit Down","111","3444","3","53","0","19.414985","-99.195567","Mexico"
"Montaña Rusa","http://www.rcdb.com/./1142.htm","Bosque Mágico","http://www.rcdb.com/./4781.htm","1993","Sit Down","50","1837","0","40","85","0","0",""
"Montezooma's Revenge","http://www.rcdb.com/./292.htm","Knott's Berry Farm","http://www.rcdb.com/./4546.htm","1978","Sit Down","148","800","1","55","36","33.844124","-117.999913","USA"
"Mountain Express","http://www.rcdb.com/./709.htm","Six Flags Magic Mountain","http://www.rcdb.com/./4532.htm","1973","Sit Down","50","1837","0","40","85","34.424243","-118.597906","USA"
"Münchner Bahn","http://www.rcdb.com/./1541.htm","Beekse Bergen","http://www.rcdb.com/./5095.htm","-","Sit Down","78","2788","0","53","0","51.527396","5.124886","Netherlands"
"Nessie Superrollercoaster","http://www.rcdb.com/./981.htm","Hansa Park","http://www.rcdb.com/./4873.htm","1980","Sit Down","85","2431","1","49.1","130","54.075178","10.779476","Germany"
"New Beast","http://www.rcdb.com/./1171.htm","Alton Towers","http://www.rcdb.com/./4796.htm","1992","Sit Down","0","2862","0","44","0","52.989203","-1.885014","UK"
"Nightmare at Crack Axle Canyon","http://www.rcdb.com/./445.htm","Great Escape & Splashwater Kingdom","http://www.rcdb.com/./4596.htm","1999","Sit Down","44","1765","0","31.1","0","43.350999","-73.687041","USA"
"Nightmare At Phantom Cave","http://www.rcdb.com/./444.htm","Darien Lake","http://www.rcdb.com/./4581.htm","1996","Sit Down","44","1765","0","31.1","0","42.929440","-78.384880","USA"
"Oasis Express","http://www.rcdb.com/./1606.htm","Entertainment City","http://www.rcdb.com/./5128.htm","1981","Sit Down","0","0","0","0","176","29.347981","47.816577","Kuwait"
"Radar","http://www.rcdb.com/./1097.htm","Gröna Lund","http://www.rcdb.com/./4910.htm","1965","Sit Down","44","1509","0","0","0","59.323042","18.096178","Sweden"
"Rails","http://www.rcdb.com/./115.htm","Valleyfair!","http://www.rcdb.com/./4552.htm","1979","Sit Down","0","0","0","0","0","44.799500","-93.456917","USA"
"Raptor Attack","http://www.rcdb.com/./781.htm","Lightwater Valley","http://www.rcdb.com/./4797.htm","1987","Sit Down","0","0","0","0","0","54.178191","-1.567033","UK"
"Revolution","http://www.rcdb.com/./130.htm","Six Flags Magic Mountain","http://www.rcdb.com/./4532.htm","1976","Sit Down","113","3457","1","55","132","34.424243","-118.597906","USA"
"Ripper","http://www.rcdb.com/./340.htm","Thrill-Ville USA","http://www.rcdb.com/./4622.htm","1993","Sit Down","44","1765","0","31.1","0","44.833444","-123.007699","USA"
"Rocket","http://www.rcdb.com/./9602.htm","Furuvik","http://www.rcdb.com/./4911.htm","2011","Sit Down","44","1919","0","0","110","60.653109","17.339773","Sweden"
"Rollercoaster","http://www.rcdb.com/./1538.htm","Future World","http://www.rcdb.com/./5092.htm","-","Sit Down","78","2788","0","53","0","0","0","Thailand"
"Runaway Train","http://www.rcdb.com/./1938.htm","Ocean Beach Amusement Park","http://www.rcdb.com/./4843.htm","-","Sit Down","0","0","0","0","0","53.314685","-3.504832","UK"
"Schussboomer","http://www.rcdb.com/./679.htm","Worlds of Fun","http://www.rcdb.com/./4533.htm","1973","Sit Down","44","1509","0","0","0","39.174199","-94.485898","USA"
"Scorpion","http://www.rcdb.com/./95.htm","Busch Gardens Tampa","http://www.rcdb.com/./4543.htm","1980","Sit Down","60","1817","1","41","90","28.037302","-82.421451","USA"
"Screamin' Demon","http://www.rcdb.com/./1653.htm","Magic Valley Park","http://www.rcdb.com/./5153.htm","1981 or earlier","Sit Down","0","0","0","0","0","0","0",""
"Shock Wave","http://www.rcdb.com/./28.htm","Six Flags Over Texas","http://www.rcdb.com/./4531.htm","1978","Sit Down","116","3600","2","60","120","32.757057","-97.069981","USA"
"Shuttle Loop","http://www.rcdb.com/./1177.htm","Nagashima Spa Land","http://www.rcdb.com/./4958.htm","1980","Sit Down","137","863","1","57","30","35.029030","136.731656","Japan"
